order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,order_seq
195783,93201,prior,6,5,14,25.0,2
1102401,93201,prior,7,3,10,26.0,3
3121441,93201,prior,8,2,15,13.0,4
2723116,93401,prior,1,2,11,,0
2026820,93401,prior,2,1,11,13.0,1
2840724,93401,prior,3,0,22,27.0,2
508558,93601,prior,24,3,17,8.0,0
2399722,93601,prior,25,3,18,7.0,1
2544886,93601,prior,26,1,10,5.0,2
2263759,93601,prior,27,5,13,11.0,3
223777,93601,prior,28,6,15,1.0,4
1759765,93801,prior,10,6,7,8.0,0
1350088,93801,prior,11,5,14,13.0,1
234486,93801,prior,12,0,11,16.0,2
480208,93801,prior,13,4,14,11.0,3
721027,93801,prior,14,4,20,7.0,4
1727817,94001,prior,7,1,8,21.0,0
3136710,94001,prior,8,4,11,30.0,1
333179,94001,prior,9,1,10,11.0,2
838709,94001,prior,10,1,10,0.0,3
1959431,94001,prior,11,4,12,30.0,4
847541,94201,prior,6,0,10,30.0,0
2529210,94201,prior,7,0,11,28.0,1
2742997,94201,prior,8,4,11,18.0,2
1962214,94201,prior,9,1,10,30.0,3
1050455,94201,prior,10,6,12,30.0,4
2181500,94401,prior,63,1,20,2.0,0
18324,94401,prior,64,1,8,14.0,1
3402000,94401,prior,65,5,7,4.0,2
1255731,94401,prior,66,1,11,3.0,3
513670,94401,prior,67,4,8,10.0,4
2860949,94601,prior,67,6,10,5.0,0
1484395,94601,prior,68,0,20,1.0,1
183468,94601,prior,69,6,13,6.0,2
2039808,94601,prior,70,0,10,8.0,3
1424853,94601,prior,71,4,9,4.0,4
2455491,94801,prior,6,3,13,4.0,0
2818515,94801,prior,7,4,16,15.0,1
1995055,94801,prior,8,1,20,30.0,2
1639873,94801,prior,9,3,15,30.0,3
1456118,94801,prior,10,3,17,30.0,4
1222299,95001,prior,3,2,21,2.0,0
1584508,95001,prior,4,2,16,30.0,1
805195,95001,prior,5,6,10,30.0,2
1410897,95001,prior,6,1,22,16.0,3
3118470,95001,prior,7,6,13,26.0,4
1687431,95201,prior,46,6,8,7.0,0
2266500,95201,prior,47,0,12,8.0,1
2364419,95201,prior,48,0,10,7.0,2
761964,95201,prior,49,6,10,6.0,3
1765374,95201,prior,50,5,19,6.0,4
331924,95401,prior,3,4,10,14.0,0
2270403,95401,prior,4,5,0,15.0,1
2247269,95401,prior,5,3,20,5.0,2
3297683,95401,prior,6,4,10,8.0,3
1933424,95401,prior,7,2,13,26.0,4
318407,95601,prior,13,5,18,28.0,0
979070,95601,prior,14,4,19,6.0,1
1584067,95601,prior,15,6,13,30.0,2
1374375,95601,prior,16,6,13,0.0,3
1510115,95601,prior,17,0,8,22.0,4
2515755,95801,prior,1,1,19,,0
2712159,95801,prior,2,2,12,8.0,1
993962,95801,prior,3,4,17,16.0,2
2607809,96001,prior,1,3,16,,0
745354,96001,prior,2,2,13,6.0,1
2343619,96001,prior,3,2,16,7.0,2
626239,96001,prior,4,1,15,13.0,3
1124278,96001,prior,5,6,8,19.0,4
1313950,96201,prior,3,2,13,1.0,0
2276779,96201,prior,4,3,11,8.0,1
751706,96201,prior,5,2,14,13.0,2
2529898,96201,prior,6,0,7,5.0,3
519912,96201,prior,7,4,7,11.0,4
1308651,96401,prior,4,4,10,6.0,0
1183384,96401,prior,5,2,13,5.0,1
2757462,96401,prior,6,1,13,6.0,2
3344483,96401,prior,7,1,15,14.0,3
1754211,96401,prior,8,1,10,14.0,4
1150719,96601,prior,8,1,11,10.0,0
1184850,96601,prior,9,6,15,12.0,1
1152772,96601,prior,10,0,16,8.0,2
1384311,96601,prior,11,2,12,2.0,3
3021064,96601,prior,12,1,12,6.0,4
2631061,96801,prior,3,0,10,8.0,0
743597,96801,prior,4,5,12,12.0,1
1287312,96801,prior,5,3,12,30.0,2
1901467,96801,prior,6,0,12,30.0,3
700781,96801,prior,7,5,16,12.0,4
3094221,97001,prior,1,5,20,,0
3211515,97001,prior,2,0,18,16.0,1
1676650,97001,prior,3,3,15,10.0,2
3218607,97001,prior,4,3,15,0.0,3
3180261,97001,prior,5,3,11,7.0,4
2930971,97201,prior,5,1,8,5.0,0
822761,97201,prior,6,0,9,6.0,1
1282373,97201,prior,7,3,13,3.0,2
334587,97201,prior,8,1,11,12.0,3
1274562,97201,prior,9,1,10,7.0,4
616434,97401,prior,92,2,19,4.0,0
1145341,97401,prior,93,1,10,6.0,1
2527164,97401,prior,94,1,10,0.0,2
2586518,97401,prior,95,0,17,13.0,3
2572230,97401,prior,96,1,10,1.0,4
898530,97601,prior,1,5,10,,0
2758784,97601,prior,2,6,8,15.0,1
2188538,97601,prior,3,1,7,30.0,2
1813026,97601,prior,4,4,20,24.0,3
2432372,97601,prior,5,5,19,15.0,4
2341434,97801,prior,5,1,17,30.0,0
143382,97801,prior,6,1,16,28.0,1
1981158,97801,prior,7,0,15,30.0,2
58172,97801,prior,8,6,20,30.0,3
1126761,97801,prior,9,3,18,30.0,4
3126370,98001,prior,6,3,15,30.0,0
417947,98001,prior,7,3,22,14.0,1
3265814,98001,prior,8,4,0,1.0,2
1240054,98001,prior,9,6,2,2.0,3
1493784,98001,prior,10,6,12,0.0,4
665328,98201,prior,8,3,13,27.0,0
556095,98201,prior,9,3,16,7.0,1
2932556,98201,prior,10,2,18,30.0,2
1133744,98201,prior,11,5,19,10.0,3
3163608,98201,prior,12,0,15,2.0,4
1949867,98401,prior,1,2,16,,0
1693085,98401,prior,2,2,18,14.0,1
1245159,98401,prior,3,1,23,13.0,2
3035414,98401,prior,4,2,20,8.0,3
2132482,98601,prior,95,5,15,4.0,0
3016110,98601,prior,96,6,21,1.0,1
425926,98601,prior,97,2,12,3.0,2
2805134,98601,prior,98,3,10,1.0,3
874258,98601,prior,99,4,22,1.0,4
2619958,98801,prior,1,0,15,,0
1501858,98801,prior,2,3,11,17.0,1
426682,98801,prior,3,4,16,15.0,2
3320441,98801,prior,4,3,16,13.0,3
1294828,98801,prior,5,1,13,26.0,4
56409,99001,prior,37,6,9,3.0,0
817709,99001,prior,38,0,9,1.0,1
2451920,99001,prior,39,0,17,7.0,2
739479,99001,prior,40,1,7,8.0,3
1526687,99001,prior,41,3,16,2.0,4
2275405,99201,prior,17,2,12,8.0,0
511242,99201,prior,18,2,12,7.0,1
1734373,99201,prior,19,5,12,30.0,2
1737059,99201,prior,20,3,14,5.0,3
2644482,99201,prior,21,6,10,30.0,4
2915700,99401,prior,4,2,7,5.0,0
2606414,99401,prior,5,0,16,12.0,1
1604625,99401,prior,6,4,14,11.0,2
1420828,99401,prior,7,0,13,17.0,3
2438426,99401,prior,8,4,16,11.0,4
425158,99601,prior,18,0,11,11.0,0
661028,99601,prior,19,5,16,5.0,1
1528546,99601,prior,20,0,12,16.0,2
358754,99601,prior,21,1,13,15.0,3
2163110,99601,prior,22,0,14,30.0,4
2255509,99801,prior,5,3,15,7.0,0
93960,99801,prior,6,4,14,1.0,1
1210171,99801,prior,7,4,15,14.0,2
3040299,99801,prior,8,4,10,30.0,3
413308,99801,prior,9,4,10,30.0,4
2819891,100001,prior,62,1,15,5.0,0
1055061,100001,prior,63,5,11,4.0,1
1105894,100001,prior,64,1,10,3.0,2
2847227,100001,prior,65,4,13,3.0,3
1823427,100001,prior,66,1,16,4.0,4
2698442,100201,prior,7,1,9,30.0,0
1243932,100201,prior,8,3,9,2.0,1
2598199,100201,prior,9,3,16,30.0,2
2768250,100201,prior,10,3,9,14.0,3
131202,100201,prior,11,3,8,28.0,4
2680199,100401,prior,14,1,11,6.0,0
199226,100401,prior,15,3,10,9.0,1
3145126,100401,prior,16,4,11,8.0,2
659021,100401,prior,17,1,10,18.0,3
2301140,100401,prior,18,3,13,16.0,4
1050348,100601,prior,15,0,13,30.0,0
230305,100601,prior,16,2,14,9.0,1
785281,100601,prior,17,5,17,17.0,2
3338303,100601,prior,18,6,15,22.0,3
3360396,100601,prior,19,4,16,19.0,4
1720555,100801,prior,16,5,13,9.0,0
473587,100801,prior,17,5,11,14.0,1
82834,100801,prior,18,0,11,9.0,2
3056243,100801,prior,19,5,15,12.0,3
1204748,100801,prior,20,1,15,10.0,4
2906945,101001,prior,21,0,19,7.0,0
123705,101001,prior,22,6,19,6.0,1
122526,101001,prior,23,6,20,7.0,2
1966037,101001,prior,24,0,21,8.0,3
578091,101001,prior,25,6,16,6.0,4
534539,101201,prior,1,3,20,,0
1651028,101201,prior,2,0,16,18.0,1
3233459,101201,prior,3,4,13,30.0,2
750518,101201,prior,4,0,13,30.0,3
2852480,101201,prior,5,0,17,30.0,4
872701,101401,prior,1,6,9,,0
2357045,101401,prior,2,2,16,30.0,1
2035827,101401,prior,3,1,13,30.0,2
1489400,101601,prior,16,5,11,16.0,0
1981050,101601,prior,17,3,12,12.0,1
1161763,101601,prior,18,0,15,18.0,2
2074153,101601,prior,19,0,9,14.0,3
481081,101601,prior,20,3,7,30.0,4
795487,101801,prior,39,2,8,0.0,0
1023026,101801,prior,40,1,9,6.0,1
232937,101801,prior,41,0,22,6.0,2
711151,101801,prior,42,5,10,12.0,3
379717,101801,prior,43,4,9,6.0,4
2609444,102001,prior,53,3,7,8.0,0
2978752,102001,prior,54,2,15,6.0,1
3301154,102001,prior,55,5,12,3.0,2
1513056,102001,prior,56,4,7,6.0,3
2741845,102001,prior,57,3,6,6.0,4
2156407,102201,prior,1,3,9,,0
3196786,102201,prior,2,1,10,12.0,1
3244917,102201,prior,3,5,12,30.0,2
1043290,102401,prior,14,5,14,19.0,0
1247944,102401,prior,15,1,13,3.0,1
67109,102401,prior,16,1,15,14.0,2
3040310,102401,prior,17,2,12,1.0,3
1059278,102401,prior,18,4,13,30.0,4
1285095,102601,prior,70,0,16,3.0,0
15691,102601,prior,71,5,20,5.0,1
721662,102601,prior,72,4,14,6.0,2
1392683,102601,prior,73,1,20,4.0,3
3319646,102601,prior,74,6,14,5.0,4
2557939,102801,prior,25,1,14,5.0,0
1582572,102801,prior,26,1,9,7.0,1
2111524,102801,prior,27,0,19,6.0,2
489221,102801,prior,28,0,9,7.0,3
2084617,102801,prior,29,5,18,5.0,4
2178950,103001,prior,2,3,10,23.0,0
1854567,103001,prior,3,2,12,6.0,1
2257913,103001,prior,4,3,12,8.0,2
3249592,103001,prior,5,1,9,19.0,3
2450839,103001,prior,6,5,9,11.0,4
846577,103201,prior,3,3,11,9.0,0
1022380,103201,prior,4,2,16,13.0,1
1100889,103201,prior,5,3,20,30.0,2
924738,103201,prior,6,4,19,15.0,3
1087273,103201,prior,7,3,10,6.0,4
1006453,103401,prior,95,3,16,0.0,0
321253,103401,prior,96,5,14,2.0,1
1644234,103401,prior,97,5,16,7.0,2
580699,103401,prior,98,1,14,3.0,3
3161499,103401,prior,99,5,15,4.0,4
2693249,103601,prior,8,3,13,4.0,0
1084508,103601,prior,9,5,11,2.0,1
90063,103601,prior,10,3,16,12.0,2
1771342,103601,prior,11,2,9,6.0,3
1677955,103601,prior,12,5,13,3.0,4
83466,103801,prior,9,0,19,2.0,0
2289827,103801,prior,10,3,18,3.0,1
154336,103801,prior,11,4,9,29.0,2
2544733,103801,prior,12,5,14,30.0,3
3177469,103801,prior,13,3,16,30.0,4
2612072,104001,prior,12,0,19,6.0,0
3080617,104001,prior,13,1,19,8.0,1
1099035,104001,prior,14,3,12,9.0,2
127840,104001,prior,15,0,21,4.0,3
3009015,104001,prior,16,1,23,8.0,4
560278,104201,prior,13,3,18,14.0,0
2577315,104201,prior,14,6,14,30.0,1
1193847,104201,prior,15,6,9,7.0,2
383412,104201,prior,16,0,19,8.0,3
707653,104201,prior,17,2,19,16.0,4
1602245,104401,prior,6,6,8,21.0,0
419609,104401,prior,7,6,21,21.0,1
2502539,104401,prior,8,2,15,30.0,2
3040058,104401,prior,9,4,19,30.0,3
2828163,104401,prior,10,0,14,30.0,4
218386,104601,prior,54,3,18,3.0,0
1565349,104601,prior,55,2,16,6.0,1
3394389,104601,prior,56,0,19,5.0,2
10619,104601,prior,57,1,20,8.0,3
2360054,104601,prior,58,3,20,2.0,4
425101,104801,prior,5,1,11,30.0,0
499037,104801,prior,6,5,17,30.0,1
2922736,104801,prior,7,5,17,0.0,2
932936,104801,prior,8,0,9,16.0,3
2280045,104801,prior,9,0,7,7.0,4
872179,105001,prior,8,5,10,27.0,0
2879165,105001,prior,9,6,10,15.0,1
1352388,105001,prior,10,0,13,8.0,2
267609,105001,prior,11,4,9,4.0,3
671023,105001,prior,12,0,10,17.0,4
383724,105201,prior,6,0,18,4.0,0
636520,105201,prior,7,2,18,2.0,1
2418247,105201,prior,8,3,17,30.0,2
2024132,105201,prior,9,2,19,27.0,3
1240429,105201,prior,10,5,18,30.0,4
3252758,105401,prior,62,3,17,30.0,0
439680,105401,prior,63,3,9,7.0,1
2933248,105401,prior,64,2,15,30.0,2
2386792,105401,prior,65,3,10,1.0,3
1546222,105401,prior,66,3,10,28.0,4
454072,105601,prior,16,1,12,12.0,0
1572980,105601,prior,17,0,18,20.0,1
1522,105601,prior,18,2,10,23.0,2
1456296,105601,prior,19,2,17,0.0,3
285343,105601,prior,20,3,9,1.0,4
935503,105801,prior,1,6,17,,0
436238,105801,prior,2,5,16,13.0,1
2331339,105801,prior,3,1,9,30.0,2
2122050,105801,prior,4,0,10,20.0,3
661682,105801,prior,5,6,14,13.0,4
2558176,106001,prior,21,1,9,18.0,0
3395772,106001,prior,22,1,11,14.0,1
2303956,106001,prior,23,1,9,14.0,2
2984243,106001,prior,24,2,8,15.0,3
198825,106001,prior,25,3,7,15.0,4
1448672,106201,prior,7,0,13,13.0,0
1279694,106201,prior,8,0,11,7.0,1
2609873,106201,prior,9,5,23,19.0,2
2621206,106201,prior,10,0,12,16.0,3
900597,106201,prior,11,6,12,30.0,4
1683430,106401,prior,6,0,9,30.0,0
2919603,106401,prior,7,0,9,14.0,1
2389198,106401,prior,8,3,8,30.0,2
153244,106401,prior,9,6,17,30.0,3
1558983,106401,prior,10,5,18,30.0,4
1065043,106601,prior,10,3,15,8.0,0
1683720,106601,prior,11,4,14,8.0,1
661916,106601,prior,12,4,16,7.0,2
328344,106601,prior,13,6,14,9.0,3
2668433,106601,prior,14,0,15,8.0,4
2012950,106801,prior,1,0,14,,0
2069026,106801,prior,2,1,15,8.0,1
1648640,106801,prior,3,0,13,6.0,2
902916,106801,prior,4,0,16,14.0,3
41338,106801,prior,5,6,12,13.0,4
2307846,107001,prior,20,6,12,12.0,0
1065299,107001,prior,21,6,23,14.0,1
570571,107001,prior,22,0,8,30.0,2
1113801,107001,prior,23,0,20,7.0,3
1489662,107001,prior,24,4,13,11.0,4
2854454,107201,prior,1,1,11,,0
1297966,107201,prior,2,0,7,20.0,1
1821260,107201,prior,3,6,14,30.0,2
230740,107201,prior,4,0,11,1.0,3
1372277,107401,prior,1,4,12,,0
438853,107401,prior,2,1,18,4.0,1
2434817,107401,prior,3,2,11,15.0,2
760127,107601,prior,1,2,16,,0
431757,107601,prior,2,1,15,13.0,1
2678833,107601,prior,3,1,12,21.0,2
908427,107801,prior,64,1,11,14.0,0
2795479,107801,prior,65,1,10,7.0,1
93804,107801,prior,66,1,12,7.0,2
1556742,107801,prior,67,1,9,7.0,3
49501,107801,prior,68,1,11,7.0,4
787668,108001,prior,28,0,15,11.0,0
792087,108001,prior,29,1,11,1.0,1
599606,108001,prior,30,3,22,2.0,2
1989240,108001,prior,31,1,13,5.0,3
1141623,108001,prior,32,3,7,9.0,4
1145385,108201,prior,8,4,19,6.0,0
3166431,108201,prior,9,6,17,16.0,1
3404406,108201,prior,10,4,18,30.0,2
1882583,108201,prior,11,1,10,11.0,3
3365129,108201,prior,12,2,12,30.0,4
1777570,108401,prior,46,3,9,2.0,0
2076977,108401,prior,47,3,21,0.0,1
2381642,108401,prior,48,4,14,1.0,2
1983481,108401,prior,49,1,11,4.0,3
3039724,108401,prior,50,1,22,0.0,4
258951,108601,prior,15,4,12,12.0,0
2934765,108601,prior,16,4,22,7.0,1
1023474,108601,prior,17,3,18,6.0,2
1395824,108601,prior,18,2,10,6.0,3
2868894,108601,prior,19,5,16,3.0,4
163301,108801,prior,7,3,8,6.0,0
1397881,108801,prior,8,4,14,8.0,1
860029,108801,prior,9,4,15,7.0,2
3224448,108801,prior,10,0,16,10.0,3
715963,108801,prior,11,4,14,4.0,4
580215,109001,prior,3,6,12,14.0,0
1579692,109001,prior,4,6,15,21.0,1
1033029,109001,prior,5,6,17,21.0,2
1931544,109001,prior,6,6,10,14.0,3
184653,109001,prior,7,4,21,30.0,4
1888807,109201,prior,1,0,13,,0
1785353,109201,prior,2,5,16,30.0,1
20462,109201,prior,3,2,8,4.0,2
517471,109401,prior,15,3,20,4.0,0
2612970,109401,prior,16,5,15,2.0,1
2318941,109401,prior,17,2,17,4.0,2
2268046,109401,prior,18,5,15,3.0,3
676393,109401,prior,19,0,11,2.0,4
848061,109601,prior,1,2,16,,0
3203290,109601,prior,2,1,15,30.0,1
3004733,109601,prior,3,0,13,27.0,2
1369120,109601,prior,4,6,11,30.0,3
1377051,109601,prior,5,3,14,30.0,4
870597,109801,prior,6,6,9,11.0,0
1209155,109801,prior,7,5,11,30.0,1
1107626,109801,prior,8,5,14,28.0,2
558423,109801,prior,9,4,11,30.0,3
1986933,109801,prior,10,0,9,24.0,4
2389898,110001,prior,33,4,21,5.0,0
2910242,110001,prior,34,1,9,4.0,1
3080393,110001,prior,35,3,23,2.0,2
2640263,110001,prior,36,2,8,13.0,3
3417683,110001,prior,37,1,8,13.0,4
516968,110201,prior,16,5,9,6.0,0
699476,110201,prior,17,5,10,7.0,1
584406,110201,prior,18,3,13,5.0,2
1753749,110201,prior,19,2,13,6.0,3
746069,110201,prior,20,6,11,4.0,4
1898326,110401,prior,91,1,21,1.0,0
820702,110401,prior,92,4,11,3.0,1
2722029,110401,prior,93,6,21,2.0,2
1959918,110401,prior,94,4,21,5.0,3
899207,110401,prior,95,0,14,3.0,4
2722929,110601,prior,16,2,8,14.0,0
1350046,110601,prior,17,1,10,20.0,1
3357670,110601,prior,18,1,10,0.0,2
3231800,110601,prior,19,2,9,29.0,3
731788,110601,prior,20,2,10,28.0,4
305469,110801,prior,4,4,11,13.0,0
1528306,110801,prior,5,1,11,30.0,1
1053376,110801,prior,6,6,11,5.0,2
2141003,110801,prior,7,5,18,30.0,3
395056,110801,prior,8,4,19,30.0,4
2399318,111001,prior,1,3,15,,0
2964227,111001,prior,2,3,12,21.0,1
2855179,111001,prior,3,4,12,29.0,2
1784804,111001,prior,4,3,9,30.0,3
1791806,111001,prior,5,1,16,19.0,4
1926003,111201,prior,14,3,21,1.0,0
2257552,111201,prior,15,6,22,3.0,1
2324270,111201,prior,16,1,18,2.0,2
2760359,111201,prior,17,2,18,1.0,3
3410716,111201,prior,18,0,10,5.0,4
2033708,111401,prior,12,0,13,14.0,0
989428,111401,prior,13,2,14,16.0,1
3027598,111401,prior,14,0,13,19.0,2
652719,111401,prior,15,5,9,26.0,3
87815,111401,prior,16,2,15,11.0,4
1639774,111601,prior,6,2,16,18.0,0
2228925,111601,prior,7,4,15,23.0,1
2050686,111601,prior,8,6,8,16.0,2
1360774,111601,prior,9,3,9,18.0,3
1827656,111601,prior,10,3,8,30.0,4
215777,111801,prior,4,0,17,3.0,0
3011707,111801,prior,5,3,8,3.0,1
1258281,111801,prior,6,0,11,11.0,2
836586,111801,prior,7,0,16,30.0,3
1892286,111801,prior,8,6,17,30.0,4
3291305,112001,prior,1,5,14,,0
2633190,112001,prior,2,5,14,28.0,1
1801169,112001,prior,3,2,22,30.0,2
1713992,112201,prior,1,5,12,,0
488968,112201,prior,2,6,8,29.0,1
1426371,112201,prior,3,2,15,17.0,2
3208093,112201,prior,4,5,13,30.0,3
504409,112201,prior,5,1,12,30.0,4
1847627,112401,prior,22,5,13,13.0,0
1543336,112401,prior,23,6,8,1.0,1
1574985,112401,prior,24,5,11,13.0,2
2346277,112401,prior,25,1,15,3.0,3
2680847,112401,prior,26,2,11,1.0,4
2475709,112601,prior,8,3,22,2.0,0
1479875,112601,prior,9,6,21,30.0,1
3407087,112601,prior,10,6,16,7.0,2
171594,112601,prior,11,3,1,11.0,3
1561206,112601,prior,12,4,11,15.0,4
1669495,112801,prior,27,4,13,4.0,0
3077484,112801,prior,28,1,13,4.0,1
1889327,112801,prior,29,4,11,3.0,2
829159,112801,prior,30,6,10,2.0,3
2964587,112801,prior,31,3,17,4.0,4
747927,113001,prior,35,2,11,0.0,0
3080156,113001,prior,36,0,22,5.0,1
2974496,113001,prior,37,4,19,11.0,2
718977,113001,prior,38,4,19,0.0,3
2095889,113001,prior,39,5,10,8.0,4
182863,113201,prior,1,1,17,,0
2442533,113201,prior,2,3,12,23.0,1
415725,113201,prior,3,4,18,29.0,2
240650,113201,prior,4,6,11,9.0,3
1049403,113401,prior,11,4,21,30.0,0
404847,113401,prior,12,6,21,30.0,1
2669937,113401,prior,13,3,22,4.0,2
3013075,113401,prior,14,3,23,7.0,3
1112533,113401,prior,15,0,13,4.0,4
1937973,113601,prior,2,5,10,4.0,0
2491483,113601,prior,3,3,9,19.0,1
999906,113601,prior,4,0,16,11.0,2
2448286,113601,prior,5,2,9,9.0,3
2349404,113601,prior,6,2,10,7.0,4
1631099,113801,prior,24,6,15,8.0,0
465125,113801,prior,25,6,16,7.0,1
1382530,113801,prior,26,0,15,15.0,2
2611223,113801,prior,27,2,15,30.0,3
1281350,113801,prior,28,0,9,12.0,4
2736117,114001,prior,49,1,12,8.0,0
5066,114001,prior,50,5,7,4.0,1
1525240,114001,prior,51,4,7,6.0,2
864733,114001,prior,52,5,14,1.0,3
1091888,114001,prior,53,2,8,4.0,4
3367840,114201,prior,8,0,9,6.0,0
747497,114201,prior,9,6,12,13.0,1
652658,114201,prior,10,6,15,14.0,2
2300725,114201,prior,11,6,14,30.0,3
498855,114201,prior,12,1,10,30.0,4
1810253,114401,prior,1,4,9,,0
338784,114401,prior,2,2,15,12.0,1
1460105,114401,prior,3,1,13,27.0,2
993041,114601,prior,1,3,15,,0
2826831,114601,prior,2,6,16,30.0,1
1197749,114601,prior,3,4,15,5.0,2
1303106,114601,prior,4,3,11,13.0,3
1656904,114601,prior,5,3,14,7.0,4
2562400,114801,prior,4,0,10,14.0,0
2466752,114801,prior,5,4,15,11.0,1
2625606,114801,prior,6,4,9,30.0,2
703635,114801,prior,7,5,10,22.0,3
15581,114801,prior,8,3,9,30.0,4
2510734,115001,prior,10,2,13,7.0,0
477002,115001,prior,11,2,13,7.0,1
974715,115001,prior,12,2,15,7.0,2
24255,115001,prior,13,2,22,14.0,3
1192474,115001,prior,14,0,21,12.0,4
2534341,115201,prior,2,1,4,30.0,0
3322257,115201,prior,3,6,9,30.0,1
810850,115201,prior,4,1,18,23.0,2
1895421,115201,prior,5,0,12,30.0,3
783463,115201,prior,6,2,14,30.0,4
1400286,115401,prior,1,4,13,,0
1244907,115401,prior,2,2,17,5.0,1
80391,115401,prior,3,6,20,30.0,2
100744,115401,prior,4,1,18,16.0,3
2039226,115601,prior,1,0,15,,0
940779,115601,prior,2,6,16,30.0,1
2755181,115601,prior,3,6,16,30.0,2
2253928,115801,prior,1,6,12,,0
380593,115801,prior,2,3,18,4.0,1
1233792,115801,prior,3,2,11,13.0,2
1537926,115801,prior,4,3,11,8.0,3
321825,115801,prior,5,3,12,7.0,4
2676377,116001,prior,4,6,10,24.0,0
2439385,116001,prior,5,0,7,8.0,1
2193092,116001,prior,6,6,11,13.0,2
3314801,116001,prior,7,6,17,30.0,3
2558774,116001,prior,8,0,7,15.0,4
1071209,116201,prior,29,6,15,7.0,0
1811910,116201,prior,30,4,11,12.0,1
3118125,116201,prior,31,3,9,6.0,2
2713308,116201,prior,32,1,12,5.0,3
2901655,116201,prior,33,3,12,9.0,4
150109,116401,prior,40,6,9,6.0,0
2651632,116401,prior,41,5,22,6.0,1
1241698,116401,prior,42,3,18,5.0,2
2167648,116401,prior,43,6,11,3.0,3
1134816,116401,prior,44,1,17,2.0,4
2557425,116601,prior,27,2,13,12.0,0
2011882,116601,prior,28,4,19,9.0,1
160449,116601,prior,29,6,13,9.0,2
2543394,116601,prior,30,6,19,7.0,3
2399681,116601,prior,31,5,14,6.0,4
83708,116801,prior,6,0,10,30.0,0
1181315,116801,prior,7,6,16,6.0,1
2163096,116801,prior,8,6,14,30.0,2
3420041,116801,prior,9,0,15,30.0,3
225584,116801,prior,10,1,23,15.0,4
200553,117001,prior,1,2,20,,0
3252027,117001,prior,2,0,18,30.0,1
2683763,117001,prior,3,0,14,30.0,2
576541,117201,prior,2,2,11,5.0,0
2061241,117201,prior,3,2,11,21.0,1
515445,117201,prior,4,1,13,6.0,2
916845,117201,prior,5,2,12,8.0,3
2576125,117201,prior,6,1,17,30.0,4
1038525,117401,prior,15,6,16,11.0,0
2511504,117401,prior,16,0,9,8.0,1
923911,117401,prior,17,6,10,13.0,2
2025388,117401,prior,18,3,10,11.0,3
2715307,117401,prior,19,6,8,10.0,4
2230494,117601,prior,5,2,15,23.0,0
1713358,117601,prior,6,1,17,20.0,1
2492561,117601,prior,7,6,12,30.0,2
1529798,117601,prior,8,6,14,21.0,3
405519,117601,prior,9,0,14,15.0,4
496069,117801,prior,1,2,19,,0
3326374,117801,prior,2,3,21,15.0,1
828387,117801,prior,3,4,13,15.0,2
469147,118001,prior,1,2,8,,0
787416,118001,prior,2,3,13,30.0,1
1798394,118001,prior,3,2,10,30.0,2
719895,118001,prior,4,3,8,8.0,3
2316677,118201,prior,1,6,10,,0
3048541,118201,prior,2,5,17,13.0,1
504055,118201,prior,3,5,14,7.0,2
865872,118401,prior,59,1,7,9.0,0
718838,118401,prior,60,5,0,4.0,1
119074,118401,prior,61,0,18,2.0,2
2426595,118401,prior,62,3,18,10.0,3
261980,118401,prior,63,6,18,3.0,4
3050742,118601,prior,10,6,10,10.0,0
2039638,118601,prior,11,2,9,30.0,1
2420991,118601,prior,12,0,21,12.0,2
968430,118601,prior,13,4,14,25.0,3
3128014,118601,prior,14,0,14,30.0,4
2334918,118801,prior,1,6,14,,0
1594970,118801,prior,2,1,13,23.0,1
2864960,118801,prior,3,1,6,30.0,2
1115688,119001,prior,5,1,11,13.0,0
3378133,119001,prior,6,0,19,13.0,1
533379,119001,prior,7,6,14,30.0,2
2860118,119001,prior,8,2,16,17.0,3
2744158,119001,prior,9,0,16,30.0,4
1574793,119201,prior,3,4,17,20.0,0
1747592,119201,prior,4,3,17,30.0,1
1276330,119201,prior,5,4,12,8.0,2
1561397,119201,prior,6,3,19,30.0,3
1314649,119201,prior,7,3,15,30.0,4
2854995,119401,prior,31,2,17,14.0,0
95849,119401,prior,32,1,10,13.0,1
1661250,119401,prior,33,5,12,11.0,2
336872,119401,prior,34,1,14,24.0,3
2377564,119401,prior,35,1,11,30.0,4
1928680,119601,prior,7,3,10,14.0,0
1701991,119601,prior,8,5,14,9.0,1
2457520,119601,prior,9,5,15,21.0,2
1382427,119601,prior,10,5,16,30.0,3
2593206,119601,prior,11,0,17,9.0,4
2580995,119801,prior,1,1,8,,0
1874950,119801,prior,2,6,12,30.0,1
1578247,119801,prior,3,0,8,30.0,2
489148,120001,prior,14,4,13,29.0,0
2706857,120001,prior,15,3,20,13.0,1
348872,120001,prior,16,1,10,19.0,2
750315,120001,prior,17,1,10,30.0,3
1093234,120001,prior,18,2,11,8.0,4
1814513,120201,prior,24,0,15,10.0,0
508121,120201,prior,25,0,10,21.0,1
2113964,120201,prior,26,0,15,7.0,2
373341,120201,prior,27,0,9,7.0,3
350606,120201,prior,28,3,7,17.0,4
1338328,120401,prior,1,0,16,,0
581812,120401,prior,2,5,18,30.0,1
2370130,120401,prior,3,0,16,30.0,2
29744,120401,prior,4,0,13,21.0,3
368939,120401,prior,5,1,14,8.0,4
